"State_From","State_To","Day","Num_Units","DataSource","Fmax","Buffer","SurgeCorrection","Lasso"
"Ohio","New York","2020-04-09",40,"ihme",0.1,0.1,0.5,0.07
"Mississippi","New Jersey","2020-04-09",39,"ihme",0.1,0.1,0.5,0.07
"Oklahoma","Massachusetts","2020-04-09",39,"ihme",0.1,0.1,0.5,0.07
"Arkansas","Massachusetts","2020-04-09",33,"ihme",0.1,0.1,0.5,0.07
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0.07
"Iowa","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.07
"Oregon","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.07
"West Virginia","Connecticut","2020-04-09",27,"ihme",0.1,0.1,0.5,0.07
"Kansas","New York","2020-04-09",26,"ihme",0.1,0.1,0.5,0.07
"Nebraska","New York","2020-04-09",25,"ihme",0.1,0.1,0.5,0.07
"New Mexico","New York","2020-04-09",19,"ihme",0.1,0.1,0.5,0.07
"Delaware","New Jersey","2020-04-09",11,"ihme",0.1,0.1,0.5,0.07
"Maine","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.07
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.07
"Idaho","New York","2020-04-09",10,"ihme",0.1,0.1,0.5,0.07
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.07
"South Dakota","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.07
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0.07
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,0.07
"Tennessee","New Jersey","2020-04-09",3,"ihme",0.1,0.1,0.5,0.07
"Washington","Alaska","2020-04-10",5,"ihme",0.1,0.1,0.5,0.07
"Federal","New Jersey","2020-04-12",225,"ihme",0.1,0.1,0.5,0.07
"Federal","New Jersey","2020-04-13",179,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-13",46,"ihme",0.1,0.1,0.5,0.07
"Michigan","Maryland","2020-04-13",39,"ihme",0.1,0.1,0.5,0.07
"Federal","New Jersey","2020-04-14",143,"ihme",0.1,0.1,0.5,0.07
"Federal","Massachusetts","2020-04-14",82,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-15",199,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-15",26,"ihme",0.1,0.1,0.5,0.07
"Federal","Massachusetts","2020-04-16",155,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-16",58,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-16",12,"ihme",0.1,0.1,0.5,0.07
"Federal","Massachusetts","2020-04-17",145,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-17",51,"ihme",0.1,0.1,0.5,0.07
"Federal","North Dakota","2020-04-17",16,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-17",13,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-18",143,"ihme",0.1,0.1,0.5,0.07
"Federal","Massachusetts","2020-04-18",47,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-18",32,"ihme",0.1,0.1,0.5,0.07
"Federal","Maryland","2020-04-18",3,"ihme",0.1,0.1,0.5,0.07
"Federal","Massachusetts","2020-04-19",105,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-19",36,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-19",12,"ihme",0.1,0.1,0.5,0.07
"Federal","North Dakota","2020-04-19",9,"ihme",0.1,0.1,0.5,0.07
"Federal","Connecticut","2020-04-20",51,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-20",11,"ihme",0.1,0.1,0.5,0.07
"Federal","North Dakota","2020-04-20",5,"ihme",0.1,0.1,0.5,0.07
"Federal","Rhode Island","2020-04-21",35,"ihme",0.1,0.1,0.5,0.07
"Federal","North Dakota","2020-04-26",2,"ihme",0.1,0.1,0.5,0.07
"Texas","Connecticut","2020-04-09",237,"ihme",0.1,0.1,0.5,0.08
"Florida","New Jersey","2020-04-09",206,"ihme",0.1,0.1,0.5,0.08
"Pennsylvania","Massachusetts","2020-04-09",152,"ihme",0.1,0.1,0.5,0.08
"Georgia","New Jersey","2020-04-09",115,"ihme",0.1,0.1,0.5,0.08
"Illinois","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0.08
"North Carolina","New Jersey","2020-04-09",98,"ihme",0.1,0.1,0.5,0.08
"Ohio","Massachusetts","2020-04-09",98,"ihme",0.1,0.1,0.5,0.08
"Tennessee","Connecticut","2020-04-09",79,"ihme",0.1,0.1,0.5,0.08
"Indiana","New York","2020-04-09",77,"ihme",0.1,0.1,0.5,0.08
"Arizona","New York","2020-04-09",75,"ihme",0.1,0.1,0.5,0.08
"Texas","Massachusetts","2020-04-09",75,"ihme",0.1,0.1,0.5,0.08
"Missouri","New York","2020-04-09",74,"ihme",0.1,0.1,0.5,0.08
"Virginia","New Jersey","2020-04-09",71,"ihme",0.1,0.1,0.5,0.08
"Louisiana","New Jersey","2020-04-09",57,"ihme",0.1,0.1,0.5,0.08
"South Carolina","New Jersey","2020-04-09",53,"ihme",0.1,0.1,0.5,0.08
"Colorado","New York","2020-04-09",52,"ihme",0.1,0.1,0.5,0.08
"Maryland","New Jersey","2020-04-09",50,"ihme",0.1,0.1,0.5,0.08
"Kentucky","Massachusetts","2020-04-09",49,"ihme",0.1,0.1,0.5,0.08
"Alabama","New Jersey","2020-04-09",48,"ihme",0.1,0.1,0.5,0.08
"Minnesota","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.08
"Wisconsin","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.08
"Nevada","New York","2020-04-09",43,"ihme",0.1,0.1,0.5,0.08
"Florida","Rhode Island","2020-04-09",40,"ihme",0.1,0.1,0.5,0.08
"Ohio","New York","2020-04-09",40,"ihme",0.1,0.1,0.5,0.08
"Mississippi","New Jersey","2020-04-09",39,"ihme",0.1,0.1,0.5,0.08
"Oklahoma","Massachusetts","2020-04-09",39,"ihme",0.1,0.1,0.5,0.08
"Arkansas","Massachusetts","2020-04-09",33,"ihme",0.1,0.1,0.5,0.08
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0.08
"Iowa","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.08
"West Virginia","Connecticut","2020-04-09",27,"ihme",0.1,0.1,0.5,0.08
"Kansas","New York","2020-04-09",26,"ihme",0.1,0.1,0.5,0.08
"Nebraska","New York","2020-04-09",25,"ihme",0.1,0.1,0.5,0.08
"New Mexico","New York","2020-04-09",19,"ihme",0.1,0.1,0.5,0.08
"Delaware","New Jersey","2020-04-09",11,"ihme",0.1,0.1,0.5,0.08
"Maine","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.08
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.08
"Idaho","New York","2020-04-09",10,"ihme",0.1,0.1,0.5,0.08
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.08
"South Dakota","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.08
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0.08
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,0.08
"Tennessee","New Jersey","2020-04-09",3,"ihme",0.1,0.1,0.5,0.08
"Washington","Alaska","2020-04-10",5,"ihme",0.1,0.1,0.5,0.08
"Federal","New Jersey","2020-04-12",225,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-13",132,"ihme",0.1,0.1,0.5,0.08
"Federal","New Jersey","2020-04-13",93,"ihme",0.1,0.1,0.5,0.08
"Michigan","Maryland","2020-04-13",21,"ihme",0.1,0.1,0.5,0.08
"Federal","New Jersey","2020-04-14",201,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-14",24,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-15",131,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-15",94,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-16",97,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-16",77,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-16",51,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-17",158,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-17",51,"ihme",0.1,0.1,0.5,0.08
"Federal","North Dakota","2020-04-17",16,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-18",143,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-18",44,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-18",32,"ihme",0.1,0.1,0.5,0.08
"Federal","North Dakota","2020-04-18",6,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-19",68,"ihme",0.1,0.1,0.5,0.08
"Federal","Massachusetts","2020-04-19",58,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-19",12,"ihme",0.1,0.1,0.5,0.08
"Federal","North Dakota","2020-04-19",8,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-20",11,"ihme",0.1,0.1,0.5,0.08
"Federal","Connecticut","2020-04-21",18,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-21",9,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-22",16,"ihme",0.1,0.1,0.5,0.08
"Federal","Rhode Island","2020-04-24",7,"ihme",0.1,0.1,0.5,0.08
"Federal","North Dakota","2020-04-26",2,"ihme",0.1,0.1,0.5,0.08
"Texas","Connecticut","2020-04-09",237,"ihme",0.1,0.1,0.5,0.09
"Florida","New Jersey","2020-04-09",206,"ihme",0.1,0.1,0.5,0.09
"Pennsylvania","Massachusetts","2020-04-09",152,"ihme",0.1,0.1,0.5,0.09
"Georgia","New Jersey","2020-04-09",115,"ihme",0.1,0.1,0.5,0.09
"Illinois","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0.09
"North Carolina","New Jersey","2020-04-09",98,"ihme",0.1,0.1,0.5,0.09
"Tennessee","Connecticut","2020-04-09",79,"ihme",0.1,0.1,0.5,0.09
"Indiana","New York","2020-04-09",77,"ihme",0.1,0.1,0.5,0.09
"Arizona","New York","2020-04-09",75,"ihme",0.1,0.1,0.5,0.09
"Texas","Massachusetts","2020-04-09",75,"ihme",0.1,0.1,0.5,0.09
"Missouri","New York","2020-04-09",74,"ihme",0.1,0.1,0.5,0.09
"Virginia","New Jersey","2020-04-09",71,"ihme",0.1,0.1,0.5,0.09
"Ohio","Massachusetts","2020-04-09",70,"ihme",0.1,0.1,0.5,0.09
"Ohio","New York","2020-04-09",68,"ihme",0.1,0.1,0.5,0.09
"Louisiana","New Jersey","2020-04-09",57,"ihme",0.1,0.1,0.5,0.09
"South Carolina","New Jersey","2020-04-09",53,"ihme",0.1,0.1,0.5,0.09
"Colorado","New York","2020-04-09",52,"ihme",0.1,0.1,0.5,0.09
"Maryland","New Jersey","2020-04-09",50,"ihme",0.1,0.1,0.5,0.09
"Kentucky","Massachusetts","2020-04-09",49,"ihme",0.1,0.1,0.5,0.09
"Alabama","New Jersey","2020-04-09",48,"ihme",0.1,0.1,0.5,0.09
"Minnesota","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.09
"Wisconsin","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.09
"Florida","Rhode Island","2020-04-09",40,"ihme",0.1,0.1,0.5,0.09
"Mississippi","New Jersey","2020-04-09",39,"ihme",0.1,0.1,0.5,0.09
"Oklahoma","Massachusetts","2020-04-09",39,"ihme",0.1,0.1,0.5,0.09
"Arkansas","Massachusetts","2020-04-09",33,"ihme",0.1,0.1,0.5,0.09
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0.09
"Iowa","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.09
"West Virginia","Connecticut","2020-04-09",27,"ihme",0.1,0.1,0.5,0.09
"Kansas","New York","2020-04-09",26,"ihme",0.1,0.1,0.5,0.09
"Nebraska","New York","2020-04-09",25,"ihme",0.1,0.1,0.5,0.09
"New Mexico","New York","2020-04-09",19,"ihme",0.1,0.1,0.5,0.09
"Nevada","New York","2020-04-09",12,"ihme",0.1,0.1,0.5,0.09
"Delaware","New Jersey","2020-04-09",11,"ihme",0.1,0.1,0.5,0.09
"Maine","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.09
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.09
"Idaho","New York","2020-04-09",10,"ihme",0.1,0.1,0.5,0.09
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.09
"South Dakota","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.09
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0.09
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,0.09
"Tennessee","New Jersey","2020-04-09",3,"ihme",0.1,0.1,0.5,0.09
"Washington","Alaska","2020-04-10",5,"ihme",0.1,0.1,0.5,0.09
"Federal","New Jersey","2020-04-12",225,"ihme",0.1,0.1,0.5,0.09
"Federal","New Jersey","2020-04-13",225,"ihme",0.1,0.1,0.5,0.09
"Michigan","Maryland","2020-04-13",6,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-14",113,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-14",112,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-15",132,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-15",67,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-15",26,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-16",86,"ihme",0.1,0.1,0.5,0.09
"Federal","New Jersey","2020-04-16",69,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-16",58,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-16",12,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-17",130,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-17",51,"ihme",0.1,0.1,0.5,0.09
"Federal","North Dakota","2020-04-17",16,"ihme",0.1,0.1,0.5,0.09
"Federal","Maryland","2020-04-17",15,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-17",13,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-18",143,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-18",44,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-18",32,"ihme",0.1,0.1,0.5,0.09
"Federal","North Dakota","2020-04-18",6,"ihme",0.1,0.1,0.5,0.09
"Federal","Massachusetts","2020-04-19",101,"ihme",0.1,0.1,0.5,0.09
"Federal","Connecticut","2020-04-19",86,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-19",12,"ihme",0.1,0.1,0.5,0.09
"Federal","North Dakota","2020-04-19",10,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-20",11,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-21",9,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-22",8,"ihme",0.1,0.1,0.5,0.09
"Federal","Rhode Island","2020-04-23",15,"ihme",0.1,0.1,0.5,0.09
"Texas","Connecticut","2020-04-09",237,"ihme",0.1,0.1,0.5,0.1
"Florida","New Jersey","2020-04-09",206,"ihme",0.1,0.1,0.5,0.1
"Pennsylvania","Massachusetts","2020-04-09",152,"ihme",0.1,0.1,0.5,0.1
"Georgia","New Jersey","2020-04-09",115,"ihme",0.1,0.1,0.5,0.1
"Illinois","New York","2020-04-09",115,"ihme",0.1,0.1,0.5,0.1
"North Carolina","New Jersey","2020-04-09",98,"ihme",0.1,0.1,0.5,0.1
"Tennessee","Connecticut","2020-04-09",79,"ihme",0.1,0.1,0.5,0.1
"Indiana","New York","2020-04-09",77,"ihme",0.1,0.1,0.5,0.1
"Arizona","New York","2020-04-09",75,"ihme",0.1,0.1,0.5,0.1
"Texas","Massachusetts","2020-04-09",75,"ihme",0.1,0.1,0.5,0.1
"Missouri","New York","2020-04-09",74,"ihme",0.1,0.1,0.5,0.1
"Virginia","New Jersey","2020-04-09",71,"ihme",0.1,0.1,0.5,0.1
"Ohio","Massachusetts","2020-04-09",70,"ihme",0.1,0.1,0.5,0.1
"Ohio","New York","2020-04-09",68,"ihme",0.1,0.1,0.5,0.1
"Louisiana","New Jersey","2020-04-09",57,"ihme",0.1,0.1,0.5,0.1
"South Carolina","New Jersey","2020-04-09",53,"ihme",0.1,0.1,0.5,0.1
"Colorado","New York","2020-04-09",52,"ihme",0.1,0.1,0.5,0.1
"Maryland","New Jersey","2020-04-09",50,"ihme",0.1,0.1,0.5,0.1
"Kentucky","Massachusetts","2020-04-09",49,"ihme",0.1,0.1,0.5,0.1
"Alabama","New Jersey","2020-04-09",48,"ihme",0.1,0.1,0.5,0.1
"Minnesota","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.1
"Wisconsin","New York","2020-04-09",44,"ihme",0.1,0.1,0.5,0.1
"Florida","Rhode Island","2020-04-09",40,"ihme",0.1,0.1,0.5,0.1
"Mississippi","New Jersey","2020-04-09",39,"ihme",0.1,0.1,0.5,0.1
"Oklahoma","Massachusetts","2020-04-09",39,"ihme",0.1,0.1,0.5,0.1
"Arkansas","Massachusetts","2020-04-09",33,"ihme",0.1,0.1,0.5,0.1
"Utah","New York","2020-04-09",29,"ihme",0.1,0.1,0.5,0.1
"Iowa","New York","2020-04-09",28,"ihme",0.1,0.1,0.5,0.1
"West Virginia","Connecticut","2020-04-09",27,"ihme",0.1,0.1,0.5,0.1
"Kansas","New York","2020-04-09",26,"ihme",0.1,0.1,0.5,0.1
"Nebraska","New York","2020-04-09",25,"ihme",0.1,0.1,0.5,0.1
"New Mexico","New York","2020-04-09",19,"ihme",0.1,0.1,0.5,0.1
"Delaware","New Jersey","2020-04-09",11,"ihme",0.1,0.1,0.5,0.1
"Maine","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.1
"New Hampshire","Massachusetts","2020-04-09",11,"ihme",0.1,0.1,0.5,0.1
"Idaho","New York","2020-04-09",10,"ihme",0.1,0.1,0.5,0.1
"Montana","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.1
"South Dakota","New York","2020-04-09",9,"ihme",0.1,0.1,0.5,0.1
"Wyoming","New York","2020-04-09",6,"ihme",0.1,0.1,0.5,0.1
"Vermont","Massachusetts","2020-04-09",5,"ihme",0.1,0.1,0.5,0.1
"Tennessee","New Jersey","2020-04-09",3,"ihme",0.1,0.1,0.5,0.1
"Washington","Alaska","2020-04-10",1,"ihme",0.1,0.1,0.5,0.1
"Federal","New Jersey","2020-04-12",225,"ihme",0.1,0.1,0.5,0.1
"Federal","New Jersey","2020-04-13",197,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-13",28,"ihme",0.1,0.1,0.5,0.1
"Michigan","Maryland","2020-04-13",6,"ihme",0.1,0.1,0.5,0.1
"Federal","New Jersey","2020-04-14",97,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-14",82,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-14",46,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-15",199,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-15",26,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-16",155,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-16",58,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-16",12,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-17",112,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-17",51,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-17",32,"ihme",0.1,0.1,0.5,0.1
"Federal","North Dakota","2020-04-17",16,"ihme",0.1,0.1,0.5,0.1
"Federal","Maryland","2020-04-17",10,"ihme",0.1,0.1,0.5,0.1
"Federal","Alaska","2020-04-17",4,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-18",140,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-18",61,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-18",13,"ihme",0.1,0.1,0.5,0.1
"Federal","North Dakota","2020-04-18",6,"ihme",0.1,0.1,0.5,0.1
"Federal","Maryland","2020-04-18",5,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-19",118,"ihme",0.1,0.1,0.5,0.1
"Federal","Massachusetts","2020-04-19",19,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-19",12,"ihme",0.1,0.1,0.5,0.1
"Federal","North Dakota","2020-04-19",10,"ihme",0.1,0.1,0.5,0.1
"Federal","Connecticut","2020-04-20",32,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-20",11,"ihme",0.1,0.1,0.5,0.1
"Federal","Rhode Island","2020-04-21",32,"ihme",0.1,0.1,0.5,0.1
"Texas","New York","2020-04-09",312,"ode",0.1,0.1,0.5,0
"California","New Jersey","2020-04-09",247,"ode",0.1,0.1,0.5,0
"Florida","New York","2020-04-09",246,"ode",0.1,0.1,0.5,0
"Pennsylvania","Louisiana","2020-04-09",152,"ode",0.1,0.1,0.5,0
"Ohio","New Jersey","2020-04-09",138,"ode",0.1,0.1,0.5,0
"Georgia","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0
"Illinois","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0
"California","New York","2020-04-09",103,"ode",0.1,0.1,0.5,0
"North Carolina","New York","2020-04-09",98,"ode",0.1,0.1,0.5,0
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0
"Tennessee","New York","2020-04-09",82,"ode",0.1,0.1,0.5,0
"Indiana","New Jersey","2020-04-09",77,"ode",0.1,0.1,0.5,0
"Massachusetts","New York","2020-04-09",75,"ode",0.1,0.1,0.5,0
"Missouri","New York","2020-04-09",74,"ode",0.1,0.1,0.5,0
"South Carolina","New York","2020-04-09",53,"ode",0.1,0.1,0.5,0
"Colorado","New York","2020-04-09",52,"ode",0.1,0.1,0.5,0
"Maryland","New Jersey","2020-04-09",50,"ode",0.1,0.1,0.5,0
"Kentucky","New York","2020-04-09",49,"ode",0.1,0.1,0.5,0
"Washington","New York","2020-04-09",47,"ode",0.1,0.1,0.5,0
"Minnesota","New York","2020-04-09",44,"ode",0.1,0.1,0.5,0
"Nevada","New Jersey","2020-04-09",43,"ode",0.1,0.1,0.5,0
"Oklahoma","New York","2020-04-09",39,"ode",0.1,0.1,0.5,0
"Connecticut","New York","2020-04-09",35,"ode",0.1,0.1,0.5,0
"Arkansas","New Jersey","2020-04-09",33,"ode",0.1,0.1,0.5,0
"Utah","New York","2020-04-09",29,"ode",0.1,0.1,0.5,0
"Iowa","New York","2020-04-09",28,"ode",0.1,0.1,0.5,0
"West Virginia","New York","2020-04-09",27,"ode",0.1,0.1,0.5,0
"Kansas","New Jersey","2020-04-09",26,"ode",0.1,0.1,0.5,0
"Hawaii","New York","2020-04-09",13,"ode",0.1,0.1,0.5,0
"Delaware","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0
"Maine","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0
"New Hampshire","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0
"North Dakota","New York","2020-04-09",11,"ode",0.1,0.1,0.5,0
"Idaho","New Jersey","2020-04-09",10,"ode",0.1,0.1,0.5,0
"Rhode Island","Alabama","2020-04-09",10,"ode",0.1,0.1,0.5,0
"Montana","New York","2020-04-09",9,"ode",0.1,0.1,0.5,0
"Wyoming","New York","2020-04-09",6,"ode",0.1,0.1,0.5,0
"Alaska","Connecticut","2020-04-09",5,"ode",0.1,0.1,0.5,0
"Vermont","New Jersey","2020-04-09",5,"ode",0.1,0.1,0.5,0
"Mississippi","Connecticut","2020-04-10",39,"ode",0.1,0.1,0.5,0
"Oregon","New York","2020-04-10",28,"ode",0.1,0.1,0.5,0
"Nebraska","New York","2020-04-10",25,"ode",0.1,0.1,0.5,0
"New Mexico","Louisiana","2020-04-10",19,"ode",0.1,0.1,0.5,0
"Arizona","Arkansas","2020-04-11",75,"ode",0.1,0.1,0.5,0
"Alabama","New York","2020-04-11",48,"ode",0.1,0.1,0.5,0
"Wisconsin","Louisiana","2020-04-11",44,"ode",0.1,0.1,0.5,0
"South Dakota","New Jersey","2020-04-11",9,"ode",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-12",225,"ode",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-13",217,"ode",0.1,0.1,0.5,0
"Virginia","New Jersey","2020-04-13",71,"ode",0.1,0.1,0.5,0
"Alabama","Connecticut","2020-04-13",10,"ode",0.1,0.1,0.5,0
"Federal","New York","2020-04-14",68,"ode",0.1,0.1,0.5,0
"Arkansas","Louisiana","2020-04-15",75,"ode",0.1,0.1,0.5,0
"Mississippi","Indiana","2020-04-15",29,"ode",0.1,0.1,0.5,0
"Federal","Mississippi","2020-04-15",29,"ode",0.1,0.1,0.5,0
"Federal","New Jersey","2020-04-16",183,"ode",0.1,0.1,0.5,0
"Federal","Louisiana","2020-04-16",42,"ode",0.1,0.1,0.5,0
"Federal","Connecticut","2020-04-17",8,"ode",0.1,0.1,0.5,0
"Indiana","New Jersey","2020-04-19",29,"ode",0.1,0.1,0.5,0
"Federal","Maine","2020-04-27",225,"ode",0.1,0.1,0.5,0
"New York","Maine","2020-05-09",322,"ode",0.1,0.1,0.5,0
"Connecticut","Iowa","2020-05-10",62,"ode",0.1,0.1,0.5,0
"New York","Tennessee","2020-05-22",294,"ode",0.1,0.1,0.5,0
"New York","Maine","2020-05-24",644,"ode",0.1,0.1,0.5,0
"New York","Alabama","2020-05-24",335,"ode",0.1,0.1,0.5,0
"New York","South Carolina","2020-05-25",475,"ode",0.1,0.1,0.5,0
"Louisiana","Michigan","2020-05-25",389,"ode",0.1,0.1,0.5,0
"Tennessee","Arkansas","2020-05-25",294,"ode",0.1,0.1,0.5,0
"Iowa","Delaware","2020-05-25",62,"ode",0.1,0.1,0.5,0
"Florida","New Jersey","2020-04-09",246,"ode",0.1,0.1,0.5,0.01
"Texas","New York","2020-04-09",202,"ode",0.1,0.1,0.5,0.01
"Pennsylvania","New York","2020-04-09",152,"ode",0.1,0.1,0.5,0.01
"Ohio","New York","2020-04-09",138,"ode",0.1,0.1,0.5,0.01
"Georgia","New Jersey","2020-04-09",115,"ode",0.1,0.1,0.5,0.01
"Illinois","New York","2020-04-09",115,"ode",0.1,0.1,0.5,0.01
"Texas","Louisiana","2020-04-09",110,"ode",0.1,0.1,0.5,0.01
"North Carolina","New Jersey","2020-04-09",98,"ode",0.1,0.1,0.5,0.01
"Michigan","New York","2020-04-09",94,"ode",0.1,0.1,0.5,0.01
"Tennessee","New York","2020-04-09",82,"ode",0.1,0.1,0.5,0.01
"Indiana","New York","2020-04-09",77,"ode",0.1,0.1,0.5,0.01
